🚀 stages=['vision_flock', 'vision_gate'], sensor_mode=vision, popsize=30, maxiter=100, n_agents=10, n_repeats=3, workers=15

======================================================================
🧬 STAGE: vision_flock  ({'sensor_mode': 'vision', 'n_agents': 10, 'n_repeats': 3, 'max_battery': None, 'min_battery': None, 'nx': None, 'ny': None, 'use_battery_sensor': True, 'wind_enabled': False, 'gradient_map_path': None, 'freq_choices': (), 'gate_enabled': False, 'n_gates': 1, 'finish_x_choices': (), 'gate_opening_width': 1.0, 'post_gate_distance': 1.5, 'max_steps': 400})
======================================================================
(15_w,30)-aCMA-ES (mu_w=8.6,w_1=20%) in dimension 960 (seed=43, Sat Sep  5 21:40:22 2026)
✅ Gen 001/100 | Best Loss (neg eff): 1.6095 | elite best: 1.6095 | 9.1s
✅ Gen 052/100 | Best Loss (neg eff): -2.2146 | elite best: -2.2146 | 13.4s
✅ Gen 053/100 | Best Loss (neg eff): -2.1789 | elite best: -2.2146 | 16.5s
✅ Gen 054/100 | Best Loss (neg eff): -2.2040 | elite best: -2.2146 | 13.5s
✅ Gen 055/100 | Best Loss (neg eff): -2.0943 | elite best: -2.2146 | 16.7s
✅ Gen 056/100 | Best Loss (neg eff): -2.1154 | elite best: -2.2146 | 14.6s
✅ Gen 057/100 | Best Loss (neg eff): -2.1695 | elite best: -2.2146 | 13.6s
✅ Gen 058/100 | Best Loss (neg eff): -2.1818 | elite best: -2.2146 | 13.1s
✅ Gen 059/100 | Best Loss (neg eff): -2.1626 | elite best: -2.2146 | 16.1s
✅ Gen 060/100 | Best Loss (neg eff): -2.1767 | elite best: -2.2146 | 14.2s
✅ Gen 061/100 | Best Loss (neg eff): -2.2223 | elite best: -2.2223 | 13.4s
✅ Gen 062/100 | Best Loss (neg eff): -2.2045 | elite best: -2.2223 | 17.6s
✅ Gen 063/100 | Best Loss (neg eff): -2.1632 | elite best: -2.2223 | 14.2s
✅ Gen 064/100 | Best Loss (neg eff): -2.2830 | elite best: -2.2830 | 14.4s
✅ Gen 065/100 | Best Loss (neg eff): -2.2671 | elite best: -2.2830 | 14.3s
✅ Gen 066/100 | Best Loss (neg eff): -2.2355 | elite best: -2.2830 | 16.4s
✅ Gen 067/100 | Best Loss (neg eff): -2.1847 | elite best: -2.2830 | 14.1s
✅ Gen 068/100 | Best Loss (neg eff): -2.1924 | elite best: -2.2830 | 14.0s
✅ Gen 069/100 | Best Loss (neg eff): -2.2687 | elite best: -2.2830 | 14.3s
✅ Gen 070/100 | Best Loss (neg eff): -2.2750 | elite best: -2.2830 | 17.3s
✅ Gen 071/100 | Best Loss (neg eff): -2.2704 | elite best: -2.2830 | 14.1s
✅ Gen 072/100 | Best Loss (neg eff): -2.3013 | elite best: -2.3013 | 14.8s
✅ Gen 073/100 | Best Loss (neg eff): -2.2679 | elite best: -2.3013 | 14.4s
✅ Gen 074/100 | Best Loss (neg eff): -2.2961 | elite best: -2.3013 | 13.7s
✅ Gen 075/100 | Best Loss (neg eff): -2.3392 | elite best: -2.3392 | 16.4s
✅ Gen 076/100 | Best Loss (neg eff): -2.2771 | elite best: -2.3392 | 15.7s
✅ Gen 077/100 | Best Loss (neg eff): -2.3230 | elite best: -2.3392 | 13.3s
✅ Gen 078/100 | Best Loss (neg eff): -2.3520 | elite best: -2.3520 | 16.3s
✅ Gen 079/100 | Best Loss (neg eff): -2.2563 | elite best: -2.3520 | 15.6s
✅ Gen 080/100 | Best Loss (neg eff): -2.2897 | elite best: -2.3520 | 13.6s
✅ Gen 081/100 | Best Loss (neg eff): -2.2536 | elite best: -2.3520 | 15.7s
✅ Gen 082/100 | Best Loss (neg eff): -2.2779 | elite best: -2.3520 | 16.9s
✅ Gen 083/100 | Best Loss (neg eff): -2.3540 | elite best: -2.3540 | 13.9s
✅ Gen 084/100 | Best Loss (neg eff): -2.3519 | elite best: -2.3540 | 19.4s
✅ Gen 085/100 | Best Loss (neg eff): -2.3190 | elite best: -2.3540 | 14.0s
✅ Gen 086/100 | Best Loss (neg eff): -2.3447 | elite best: -2.3540 | 13.6s
✅ Gen 087/100 | Best Loss (neg eff): -2.3476 | elite best: -2.3540 | 15.4s
✅ Gen 088/100 | Best Loss (neg eff): -2.3956 | elite best: -2.3956 | 16.6s
✅ Gen 089/100 | Best Loss (neg eff): -2.3099 | elite best: -2.3956 | 14.6s
✅ Gen 090/100 | Best Loss (neg eff): -2.3606 | elite best: -2.3956 | 14.9s
✅ Gen 091/100 | Best Loss (neg eff): -2.3801 | elite best: -2.3956 | 16.4s
✅ Gen 092/100 | Best Loss (neg eff): -2.3768 | elite best: -2.3956 | 18.2s
✅ Gen 093/100 | Best Loss (neg eff): -2.4428 | elite best: -2.4428 | 13.6s
✅ Gen 094/100 | Best Loss (neg eff): -2.4041 | elite best: -2.4428 | 13.6s
✅ Gen 095/100 | Best Loss (neg eff): -2.4127 | elite best: -2.4428 | 17.2s
✅ Gen 096/100 | Best Loss (neg eff): -2.5108 | elite best: -2.5108 | 13.9s
✅ Gen 097/100 | Best Loss (neg eff): -2.4230 | elite best: -2.5108 | 16.3s
✅ Gen 098/100 | Best Loss (neg eff): -2.4344 | elite best: -2.5108 | 14.2s
✅ Gen 099/100 | Best Loss (neg eff): -2.4376 | elite best: -2.5108 | 18.8s
✅ Gen 100/100 | Best Loss (neg eff): -2.4845 | elite best: -2.5108 | 14.1s
   (stage wall-clock: 1462.5s)
💾 Stage 'vision_flock' complete. Best efficiency: 2.5108. Saved hebbian_vision_flock_vision_best.npy

======================================================================
🧬 STAGE: vision_gate  ({'sensor_mode': 'vision', 'n_agents': 10, 'n_repeats': 3, 'max_battery': None, 'min_battery': None, 'nx': None, 'ny': None, 'use_battery_sensor': True, 'wind_enabled': False, 'gradient_map_path': None, 'freq_choices': (), 'gate_enabled': False, 'n_gates': 1, 'finish_x_choices': (), 'gate_opening_width': 1.0, 'post_gate_distance': 1.5, 'max_steps': 400})
======================================================================
(15_w,30)-aCMA-ES (mu_w=8.6,w_1=20%) in dimension 960 (seed=44, Sat Sep  5 22:04:44 2026)
✅ Gen 001/100 | Best Loss (neg eff): -2.1180 | elite best: -2.1180 | 14.3s
✅ Gen 002/100 | Best Loss (neg eff): -1.3135 | elite best: -2.1180 | 19.0s
✅ Gen 003/100 | Best Loss (neg eff): -1.9943 | elite best: -2.1180 | 14.4s
✅ Gen 004/100 | Best Loss (neg eff): -2.2194 | elite best: -2.2194 | 13.3s
✅ Gen 005/100 | Best Loss (neg eff): -1.5781 | elite best: -2.2194 | 13.4s
✅ Gen 006/100 | Best Loss (neg eff): -2.0923 | elite best: -2.2194 | 17.9s
✅ Gen 007/100 | Best Loss (neg eff): -1.2389 | elite best: -2.2194 | 13.2s
✅ Gen 008/100 | Best Loss (neg eff): -1.9897 | elite best: -2.2194 | 14.4s
✅ Gen 009/100 | Best Loss (neg eff): -1.3459 | elite best: -2.2194 | 16.2s
✅ Gen 010/100 | Best Loss (neg eff): -1.8484 | elite best: -2.2194 | 13.5s
✅ Gen 011/100 | Best Loss (neg eff): -2.1402 | elite best: -2.2194 | 14.4s
✅ Gen 012/100 | Best Loss (neg eff): -1.3506 | elite best: -2.2194 | 16.1s
✅ Gen 013/100 | Best Loss (neg eff): -1.6281 | elite best: -2.2194 | 12.6s
✅ Gen 014/100 | Best Loss (neg eff): -2.0487 | elite best: -2.2194 | 14.8s
✅ Gen 015/100 | Best Loss (neg eff): -1.4002 | elite best: -2.2194 | 14.6s
✅ Gen 016/100 | Best Loss (neg eff): -1.7461 | elite best: -2.2194 | 18.2s
✅ Gen 017/100 | Best Loss (neg eff): -2.3395 | elite best: -2.3395 | 13.4s
✅ Gen 018/100 | Best Loss (neg eff): -1.9100 | elite best: -2.3395 | 13.2s
✅ Gen 019/100 | Best Loss (neg eff): -1.9786 | elite best: -2.3395 | 17.7s
✅ Gen 020/100 | Best Loss (neg eff): -2.1669 | elite best: -2.3395 | 13.6s
✅ Gen 021/100 | Best Loss (neg eff): -2.1748 | elite best: -2.3395 | 17.4s
✅ Gen 022/100 | Best Loss (neg eff): -2.0361 | elite best: -2.3395 | 14.1s
✅ Gen 023/100 | Best Loss (neg eff): -1.5632 | elite best: -2.3395 | 14.2s
✅ Gen 024/100 | Best Loss (neg eff): -2.3512 | elite best: -2.3512 | 17.4s
✅ Gen 025/100 | Best Loss (neg eff): -2.2180 | elite best: -2.3512 | 14.4s
✅ Gen 026/100 | Best Loss (neg eff): -2.1891 | elite best: -2.3512 | 19.8s
✅ Gen 027/100 | Best Loss (neg eff): -2.2399 | elite best: -2.3512 | 14.2s
✅ Gen 028/100 | Best Loss (neg eff): -1.4644 | elite best: -2.3512 | 13.6s
✅ Gen 029/100 | Best Loss (neg eff): -2.2801 | elite best: -2.3512 | 16.0s
✅ Gen 030/100 | Best Loss (neg eff): -1.7308 | elite best: -2.3512 | 16.3s
✅ Gen 031/100 | Best Loss (neg eff): -2.0112 | elite best: -2.3512 | 16.0s
✅ Gen 032/100 | Best Loss (neg eff): -1.8379 | elite best: -2.3512 | 17.6s
✅ Gen 033/100 | Best Loss (neg eff): -2.1183 | elite best: -2.3512 | 13.4s
✅ Gen 034/100 | Best Loss (neg eff): -2.2101 | elite best: -2.3512 | 14.9s
✅ Gen 035/100 | Best Loss (neg eff): -2.0525 | elite best: -2.3512 | 17.4s
✅ Gen 036/100 | Best Loss (neg eff): -2.0095 | elite best: -2.3512 | 14.1s
✅ Gen 037/100 | Best Loss (neg eff): -1.7557 | elite best: -2.3512 | 13.6s
✅ Gen 038/100 | Best Loss (neg eff): -2.2202 | elite best: -2.3512 | 18.5s
✅ Gen 039/100 | Best Loss (neg eff): -2.2006 | elite best: -2.3512 | 15.4s
✅ Gen 040/100 | Best Loss (neg eff): -1.9315 | elite best: -2.3512 | 14.1s
✅ Gen 041/100 | Best Loss (neg eff): -2.0457 | elite best: -2.3512 | 16.3s
✅ Gen 042/100 | Best Loss (neg eff): -2.1280 | elite best: -2.3512 | 18.1s
✅ Gen 043/100 | Best Loss (neg eff): -2.1565 | elite best: -2.3512 | 14.5s
✅ Gen 044/100 | Best Loss (neg eff): -2.1106 | elite best: -2.3512 | 13.5s
✅ Gen 045/100 | Best Loss (neg eff): -2.2643 | elite best: -2.3512 | 17.8s
✅ Gen 046/100 | Best Loss (neg eff): -8.4692 | elite best: -8.4692 | 13.6s
✅ Gen 047/100 | Best Loss (neg eff): -2.2447 | elite best: -8.4692 | 15.3s
✅ Gen 048/100 | Best Loss (neg eff): -2.4663 | elite best: -8.4692 | 13.9s
✅ Gen 049/100 | Best Loss (neg eff): -2.2362 | elite best: -8.4692 | 19.7s
✅ Gen 050/100 | Best Loss (neg eff): -2.1472 | elite best: -8.4692 | 14.2s
✅ Gen 051/100 | Best Loss (neg eff): -7.9449 | elite best: -8.4692 | 14.7s
✅ Gen 052/100 | Best Loss (neg eff): -3.7951 | elite best: -8.4692 | 17.1s
✅ Gen 053/100 | Best Loss (neg eff): -7.8515 | elite best: -8.4692 | 13.9s
✅ Gen 054/100 | Best Loss (neg eff): -2.1121 | elite best: -8.4692 | 13.7s
✅ Gen 055/100 | Best Loss (neg eff): -2.1923 | elite best: -8.4692 | 16.4s
✅ Gen 056/100 | Best Loss (neg eff): -2.2954 | elite best: -8.4692 | 13.9s
✅ Gen 057/100 | Best Loss (neg eff): -4.6787 | elite best: -8.4692 | 15.5s
✅ Gen 058/100 | Best Loss (neg eff): -2.2123 | elite best: -8.4692 | 16.5s
✅ Gen 059/100 | Best Loss (neg eff): -2.1954 | elite best: -8.4692 | 14.0s
✅ Gen 060/100 | Best Loss (neg eff): -2.6364 | elite best: -8.4692 | 14.6s
✅ Gen 061/100 | Best Loss (neg eff): -9.9203 | elite best: -9.9203 | 16.6s
✅ Gen 062/100 | Best Loss (neg eff): -5.6476 | elite best: -9.9203 | 13.9s
✅ Gen 063/100 | Best Loss (neg eff): -5.5673 | elite best: -9.9203 | 17.4s
✅ Gen 064/100 | Best Loss (neg eff): -2.4871 | elite best: -9.9203 | 15.2s
✅ Gen 065/100 | Best Loss (neg eff): -2.3713 | elite best: -9.9203 | 14.5s
✅ Gen 066/100 | Best Loss (neg eff): -14.6148 | elite best: -14.6148 | 16.9s
✅ Gen 067/100 | Best Loss (neg eff): -2.2649 | elite best: -14.6148 | 17.6s
✅ Gen 068/100 | Best Loss (neg eff): -8.3424 | elite best: -14.6148 | 15.8s
✅ Gen 069/100 | Best Loss (neg eff): -3.6041 | elite best: -14.6148 | 16.4s
✅ Gen 070/100 | Best Loss (neg eff): -7.5535 | elite best: -14.6148 | 13.8s
✅ Gen 071/100 | Best Loss (neg eff): -2.2491 | elite best: -14.6148 | 19.4s
✅ Gen 072/100 | Best Loss (neg eff): -2.1759 | elite best: -14.6148 | 14.0s
✅ Gen 073/100 | Best Loss (neg eff): -13.8070 | elite best: -14.6148 | 14.0s
✅ Gen 074/100 | Best Loss (neg eff): -8.7316 | elite best: -14.6148 | 19.1s
✅ Gen 075/100 | Best Loss (neg eff): -8.5016 | elite best: -14.6148 | 14.3s
✅ Gen 076/100 | Best Loss (neg eff): -10.7758 | elite best: -14.6148 | 14.1s
✅ Gen 077/100 | Best Loss (neg eff): -10.4158 | elite best: -14.6148 | 15.8s
✅ Gen 078/100 | Best Loss (neg eff): -2.3227 | elite best: -14.6148 | 17.7s
✅ Gen 079/100 | Best Loss (neg eff): -2.1620 | elite best: -14.6148 | 15.2s
✅ Gen 080/100 | Best Loss (neg eff): -10.6231 | elite best: -14.6148 | 13.5s
✅ Gen 081/100 | Best Loss (neg eff): -2.2937 | elite best: -14.6148 | 15.9s
✅ Gen 082/100 | Best Loss (neg eff): -2.2853 | elite best: -14.6148 | 16.4s
✅ Gen 083/100 | Best Loss (neg eff): -5.2372 | elite best: -14.6148 | 14.1s
✅ Gen 084/100 | Best Loss (neg eff): -3.5442 | elite best: -14.6148 | 19.3s
✅ Gen 085/100 | Best Loss (neg eff): -2.2160 | elite best: -14.6148 | 14.2s
✅ Gen 086/100 | Best Loss (neg eff): -2.1831 | elite best: -14.6148 | 14.4s
✅ Gen 087/100 | Best Loss (neg eff): -2.1645 | elite best: -14.6148 | 19.0s
✅ Gen 088/100 | Best Loss (neg eff): -4.5483 | elite best: -14.6148 | 14.3s
✅ Gen 089/100 | Best Loss (neg eff): -12.8275 | elite best: -14.6148 | 14.2s
✅ Gen 090/100 | Best Loss (neg eff): -2.0688 | elite best: -14.6148 | 17.9s
✅ Gen 091/100 | Best Loss (neg eff): -9.5020 | elite best: -14.6148 | 14.6s
✅ Gen 092/100 | Best Loss (neg eff): -1.9382 | elite best: -14.6148 | 15.2s
✅ Gen 093/100 | Best Loss (neg eff): -12.6523 | elite best: -14.6148 | 16.2s
✅ Gen 094/100 | Best Loss (neg eff): -2.0874 | elite best: -14.6148 | 14.2s
✅ Gen 095/100 | Best Loss (neg eff): -2.3305 | elite best: -14.6148 | 18.9s
✅ Gen 096/100 | Best Loss (neg eff): -15.5920 | elite best: -15.5920 | 14.2s
✅ Gen 097/100 | Best Loss (neg eff): -14.2932 | elite best: -15.5920 | 14.6s
✅ Gen 098/100 | Best Loss (neg eff): -2.3478 | elite best: -15.5920 | 18.3s
✅ Gen 099/100 | Best Loss (neg eff): -3.4395 | elite best: -15.5920 | 14.5s
✅ Gen 100/100 | Best Loss (neg eff): -19.6692 | elite best: -19.6692 | 15.2s
   (stage wall-clock: 1548.5s)
💾 Stage 'vision_gate' complete. Best efficiency: 19.6692. Saved hebbian_vision_gate_vision_best.npy

🎉 Staged training complete. Results in 'hebbian_results_vision_v4/n10/'.
